,Street,City,State,Zip,GEOID
12611,3444 N NEENAH AVE,Chicago,IL,60634,170311710001
12612,NA,Chicago,IL,,
12613,NA,Chicago,IL,,
12614,NA,Chicago,IL,,
12615,3425 N NEENAH AVE,Chicago,IL,60634,170311710001
12616,3448 N NATCHEZ AVE,Chicago,IL,60634,170311710001
12617,3440 N NATCHEZ AVE,Chicago,IL,60634,170311710001
12618,3422 N NATCHEZ AVE,Chicago,IL,60634,170311710001
12619,3450 N NAGLE AVE,Chicago,IL,60634,170311710001
12620,3428 N NAGLE AVE,Chicago,IL,60634,170311710001
12621,3411 N NAGLE AVE,Chicago,IL,60634,170311710001
12622,3422 N NARRAGANSETT AVE,Chicago,IL,60634,170311710001
12623,3400 N NARRAGANSETT AVE,Chicago,IL,60634,170311710001
12624,NA,Chicago,IL,,
12625,NA,Chicago,IL,,
12626,NA,Chicago,IL,,
12627,NA,Chicago,IL,,
12628,NA,Chicago,IL,,
12629,NA,Chicago,IL,,
12630,3434 N NARRAGANSETT AVE,Chicago,IL,60634,170311710001
12631,3344 N RUTHERFORD AVE,Chicago,IL,60634,170311710003
12632,3305 N RUTHERFORD AVE,Chicago,IL,60634,170311710003
12633,3301 N RUTHERFORD AVE,Chicago,IL,60634,170311710003
12634,3343 N NORMANDY AVE,Chicago,IL,60634,170311710003
12635,3341 N NORMANDY AVE,Chicago,IL,60634,170311710003
12636,6609 W ROSCOE ST,Chicago,IL,60634,170311710002
12637,6609 W HENDERSON ST,Chicago,IL,60634,170311710002
12638,6612 W SCHOOL ST,Chicago,IL,60634,170311710002
12639,6608 W SCHOOL ST,Chicago,IL,60634,170311710002
12640,6556 W SCHOOL ST,Chicago,IL,60634,170311710002
12641,3331 N NEENAH AVE,Chicago,IL,60634,170311710002
12642,3307 N NEENAH AVE,Chicago,IL,60634,170311710002
12643,3361 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12644,3355 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12645,3323 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12646,3346 N NAGLE AVE,Chicago,IL,60634,170311710002
12647,3314 N NAGLE AVE,Chicago,IL,60634,170311710002
12648,3304 N NARRAGANSETT AVE,Chicago,IL,60634,170311710002
12649,3251 N OAK PARK AVE,Chicago,IL,60634,170311710003
12650,3243 N OAK PARK AVE,Chicago,IL,60634,170311710003
12651,3229 N OAK PARK AVE,Chicago,IL,60634,170311710003
12652,3214 N RUTHERFORD AVE,Chicago,IL,60634,170311710003
12653,3259 N RUTHERFORD AVE,Chicago,IL,60634,170311710003
12654,3233 N NORMANDY AVE,Chicago,IL,60634,170311710003
12655,3229 N NORMANDY AVE,Chicago,IL,60634,170311710003
12656,3226 N NATOMA AVE,Chicago,IL,60634,170311710003
12657,6601 W SCHOOL ST,Chicago,IL,60634,170311710002
12658,6622 W MELROSE ST,Chicago,IL,60634,170311710002
12659,6616 W MELROSE ST,Chicago,IL,60634,170311710002
12660,3246 N NEENAH AVE,Chicago,IL,60634,170311710002
12661,3242 N NEENAH AVE,Chicago,IL,60634,170311710002
12662,3222 N NEENAH AVE,Chicago,IL,60634,170311710002
12663,NA,Chicago,IL,,
12664,NA,Chicago,IL,,
12665,NA,Chicago,IL,,
12666,NA,Chicago,IL,,
12667,NA,Chicago,IL,,
12668,NA,Chicago,IL,,
12669,3249 N NEENAH AVE,Chicago,IL,60634,170311710002
12670,3247 N NEENAH AVE,Chicago,IL,60634,170311710002
12671,3235 N NEENAH AVE,Chicago,IL,60634,170311710002
12672,3231 N NEENAH AVE,Chicago,IL,60634,170311710002
12673,3215 N NEENAH AVE,Chicago,IL,60634,170311710002
12674,3224 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12675,3216 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12676,6510 W BELMONT AVE,Chicago,IL,60634,170311710002
12677,3255 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12678,3249 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12679,3247 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12680,3225 N NATCHEZ AVE,Chicago,IL,60634,170311710002
12681,6456 W BELMONT AVE,Chicago,IL,60634,170311710002
12682,3246 N NAGLE AVE,Chicago,IL,60634,170311710002
12683,3236 N NAGLE AVE,Chicago,IL,60634,170311710002
12684,NA,Chicago,IL,,
12685,NA,Chicago,IL,,
12686,NA,Chicago,IL,,
12687,NA,Chicago,IL,,
12688,NA,Chicago,IL,,
12689,3257 N NAGLE AVE,Chicago,IL,60634,170311710002
12690,3248 N NARRAGANSETT AVE,Chicago,IL,60634,170311710002
12691,6124 W DAKIN ST,Chicago,IL,60634,170311702001
12692,6114 W DAKIN ST,Chicago,IL,60634,170311702001
12693,6100 W DAKIN ST,Chicago,IL,60634,170311702001
12694,6052 W DAKIN ST,Chicago,IL,60634,170311702001
12695,6028 W DAKIN ST,Chicago,IL,60634,170311702001
12696,6022 W DAKIN ST,Chicago,IL,60634,170311702001
12697,NA,Chicago,IL,,
12698,6141 W DAKIN ST,Chicago,IL,60634,170311702001
12699,6135 W DAKIN ST,Chicago,IL,60634,170311702001
12700,6127 W DAKIN ST,Chicago,IL,60634,170311702001
12701,6138 W BYRON ST,Chicago,IL,60634,170311702001
12702,6047 W DAKIN ST,Chicago,IL,60634,170311702001
12703,6031 W DAKIN ST,Chicago,IL,60634,170311702001
12704,6034 W BYRON ST,Chicago,IL,60634,170311702001
12705,6309 W BYRON ST,Chicago,IL,60634,170311702003
12706,6336 W BERENICE AVE,Chicago,IL,60634,170311702003
12707,6308 W BERENICE AVE,Chicago,IL,60634,170311702003
12708,NA,Chicago,IL,,
12709,6216 W BERENICE AVE,Chicago,IL,60634,170311702003
12710,6141 W BYRON ST,Chicago,IL,60634,170311702001
12711,6154 W BERENICE AVE,Chicago,IL,60634,170311702001
12712,6148 W BERENICE AVE,Chicago,IL,60634,170311702001
12713,6124 W BERENICE AVE,Chicago,IL,60634,170311702001
12714,6005 W BYRON ST,Chicago,IL,60634,170311702001
12715,6058 W BERENICE AVE,Chicago,IL,60634,170311702001
12716,6048 W BERENICE AVE,Chicago,IL,60634,170311702001
12717,6018 W BERENICE AVE,Chicago,IL,60634,170311702001
12718,3801 N NARRAGANSETT AVE,Chicago,IL,60634,170311702003
12719,6339 W BERENICE AVE,Chicago,IL,60634,170311702003
12720,6333 W BERENICE AVE,Chicago,IL,60634,170311702003
12721,6310 W GRACE ST,Chicago,IL,60634,170311702003
12722,NA,Chicago,IL,,
12723,NA,Chicago,IL,,
12724,6222 W GRACE ST,Chicago,IL,60634,170311702003
12725,6131 W BERENICE AVE,Chicago,IL,60634,170311702001
12726,6111 W BERENICE AVE,Chicago,IL,60634,170311702001
12727,6101 W BERENICE AVE,Chicago,IL,60634,170311702001
12728,6154 W GRACE ST,Chicago,IL,60634,170311702001
12729,6053 W BERENICE AVE,Chicago,IL,60634,170311702001
12730,6017 W BERENICE AVE,Chicago,IL,60634,170311702001
12731,6005 W BERENICE AVE,Chicago,IL,60634,170311702001
12732,6048 W GRACE ST,Chicago,IL,60634,170311702001
12733,6040 W GRACE ST,Chicago,IL,60634,170311702001
12734,6012 W GRACE ST,Chicago,IL,60634,170311702001
12735,6345 W GRACE ST,Chicago,IL,60634,170311702003
12736,6337 W GRACE ST,Chicago,IL,60634,170311702003
12737,6307 W GRACE ST,Chicago,IL,60634,170311702003
12738,6334 W WARWICK AVE,Chicago,IL,60634,170311702003
12739,6320 W WARWICK AVE,Chicago,IL,60634,170311702003
12740,6310 W WARWICK AVE,Chicago,IL,60634,170311702003
12741,6241 W GRACE ST,Chicago,IL,60634,170311702003
12742,6217 W GRACE ST,Chicago,IL,60634,170311702003
12743,6246 W WARWICK AVE,Chicago,IL,60634,170311702003
12744,6238 W WARWICK AVE,Chicago,IL,60634,170311702003
12745,6226 W WARWICK AVE,Chicago,IL,60634,170311702003
12746,6208 W WARWICK AVE,Chicago,IL,60634,170311702003
12747,6155 W GRACE ST,Chicago,IL,60634,170311702001
12748,6140 W WARWICK AVE,Chicago,IL,60634,170311702001
12749,6100 W WARWICK AVE,Chicago,IL,60634,170311702001
12750,3703 N NARRAGANSETT AVE,Chicago,IL,60634,170311702002
12751,6341 W WARWICK AVE,Chicago,IL,60634,170311702002
12752,6327 W WARWICK AVE,Chicago,IL,60634,170311702002
12753,6311 W WARWICK AVE,Chicago,IL,60634,170311702002
12754,6306 W WAVELAND AVE,Chicago,IL,60634,170311702002
12755,6302 W WAVELAND AVE,Chicago,IL,60634,170311702002
12756,6251 W WARWICK AVE,Chicago,IL,60634,170311702002
12757,6229 W WARWICK AVE,Chicago,IL,60634,170311702002
12758,6258 W WAVELAND AVE,Chicago,IL,60634,170311702002
12759,6250 W WAVELAND AVE,Chicago,IL,60634,170311702002
12760,6240 W WAVELAND AVE,Chicago,IL,60634,170311702002
12761,6206 W WAVELAND AVE,Chicago,IL,60634,170311702002
12762,6120 W WAVELAND AVE,Chicago,IL,60634,170311702002
12763,6118 W WAVELAND AVE,Chicago,IL,60634,170311702002
12764,6110 W WAVELAND AVE,Chicago,IL,60634,170311702002
12765,6039 W WARWICK AVE,Chicago,IL,60634,170311702002
12766,6343 W WAVELAND AVE,Chicago,IL,60634,170311702002
12767,6337 W WAVELAND AVE,Chicago,IL,60634,170311702002
12768,6323 W WAVELAND AVE,Chicago,IL,60634,170311702002
12769,6203 W WAVELAND AVE,Chicago,IL,60634,170311702002
12770,6157 W WAVELAND AVE,Chicago,IL,60634,170311702002
12771,6155 W WAVELAND AVE,Chicago,IL,60634,170311702002
12772,6145 W WAVELAND AVE,Chicago,IL,60634,170311702002
12773,6141 W WAVELAND AVE,Chicago,IL,60634,170311702002
12774,6135 W WAVELAND AVE,Chicago,IL,60634,170311702002
12775,6150 W PATTERSON AVE,Chicago,IL,60634,170311702002
12776,6114 W PATTERSON AVE,Chicago,IL,60634,170311702002
12777,6110 W PATTERSON AVE,Chicago,IL,60634,170311702002
12778,6049 W WAVELAND AVE,Chicago,IL,60634,170311702002
12779,6005 W WAVELAND AVE,Chicago,IL,60634,170311702002
12780,6044 W PATTERSON AVE,Chicago,IL,60634,170311702002
12781,6020 W PATTERSON AVE,Chicago,IL,60634,170311702002
12782,6343 W PATTERSON AVE,Chicago,IL,60634,170311702002
12783,6329 W PATTERSON AVE,Chicago,IL,60634,170311702002
12784,6308 W ADDISON ST,Chicago,IL,60634,170311702002
12785,6304 W ADDISON ST,Chicago,IL,60634,170311702002
12786,6300 W ADDISON ST,Chicago,IL,60634,170311702002
12787,NA,Chicago,IL,,
12788,NA,Chicago,IL,,
12789,NA,Chicago,IL,,
12790,NA,Chicago,IL,,
12791,6222 W ADDISON ST,Chicago,IL,60634,170311702002
12792,6253 W PATTERSON AVE,Chicago,IL,60634,170311702002
12793,6134 W ADDISON ST,Chicago,IL,60634,170311702002
12794,6055 W PATTERSON AVE,Chicago,IL,60634,170311702002
12795,6049 W PATTERSON AVE,Chicago,IL,60634,170311702002
12796,3938 N MERRIMAC AVE,Chicago,IL,60634,170311702003
12797,3979 N MERRIMAC AVE,Chicago,IL,60634,170311702003
12798,3957 N MERRIMAC AVE,Chicago,IL,60634,170311702003
12799,3955 N MERRIMAC AVE,Chicago,IL,60634,170311702003
12800,3923 N MERRIMAC AVE,Chicago,IL,60634,170311702003
12801,6236 W BYRON ST,Chicago,IL,60634,170311702003
12802,3902 N MOBILE AVE,Chicago,IL,60634,170311702003
12803,5846 W DAKIN ST,Chicago,IL,60634,170311506004
12804,5709 W IRVING PARK RD,Chicago,IL,60634,170311506001
12805,5752 W DAKIN ST,Chicago,IL,60634,170311506001
12806,5706 W DAKIN ST,Chicago,IL,60634,170311506001
12807,5721 W IRVING PARK RD,Chicago,IL,60634,170311506001
12808,5641 W IRVING PARK RD,Chicago,IL,60634,170311506001
12809,5619 W IRVING PARK RD,Chicago,IL,60634,170311506001
12810,5652 W DAKIN ST,Chicago,IL,60634,170311506001
12811,5644 W DAKIN ST,Chicago,IL,60634,170311506001
12812,5642 W DAKIN ST,Chicago,IL,60634,170311506001
12813,5640 W DAKIN ST,Chicago,IL,60634,170311506001
12814,5915 W DAKIN ST,Chicago,IL,60634,170311506004
12815,5950 W BYRON ST,Chicago,IL,60634,170311506004
12816,5944 W BYRON ST,Chicago,IL,60634,170311506004
12817,5923 W DAKIN ST,Chicago,IL,60634,170311506004
12818,5846 W BYRON ST,Chicago,IL,60634,170311506004
12819,5815 W DAKIN ST,Chicago,IL,60634,170311506004
12820,5719 W DAKIN ST,Chicago,IL,60634,170311506001
12821,5711 W DAKIN ST,Chicago,IL,60634,170311506001
12822,5709 W DAKIN ST,Chicago,IL,60634,170311506001
12823,5746 W BYRON ST,Chicago,IL,60634,170311506001
12824,5645 W DAKIN ST,Chicago,IL,60634,170311506001
12825,5654 W BYRON ST,Chicago,IL,60634,170311506001
12826,5646 W BYRON ST,Chicago,IL,60634,170311506001
12827,5638 W BYRON ST,Chicago,IL,60634,170311506001
12828,5624 W BYRON ST,Chicago,IL,60634,170311506001
12829,5614 W BYRON ST,Chicago,IL,60634,170311506001
12830,NA,Chicago,IL,,
12831,5641 W DAKIN ST,Chicago,IL,60634,170311506001
12832,5943 W BYRON ST,Chicago,IL,60634,170311506004
12833,5937 W BYRON ST,Chicago,IL,60634,170311506004
12834,5929 W BYRON ST,Chicago,IL,60634,170311506004
12835,5946 W BERENICE AVE,Chicago,IL,60634,170311506004
12836,5916 W BERENICE AVE,Chicago,IL,60634,170311506004
12837,5912 W BERENICE AVE,Chicago,IL,60634,170311506004
12838,5807 W BYRON ST,Chicago,IL,60634,170311506004
12839,5854 W BERENICE AVE,Chicago,IL,60634,170311506004
12840,5826 W BERENICE AVE,Chicago,IL,60634,170311506004
12841,5822 W BERENICE AVE,Chicago,IL,60634,170311506004
12842,5806 W BERENICE AVE,Chicago,IL,60634,170311506004
12843,5733 W BYRON ST,Chicago,IL,60634,170311506001
12844,5750 W BERENICE AVE,Chicago,IL,60634,170311506001
12845,5738 W BERENICE AVE,Chicago,IL,60634,170311506001
12846,5716 W BERENICE AVE,Chicago,IL,60634,170311506001
12847,5624 W BERENICE AVE,Chicago,IL,60634,170311506001
12848,5925 W BERENICE AVE,Chicago,IL,60634,170311506004
12849,5917 W BERENICE AVE,Chicago,IL,60634,170311506004
12850,5948 W GRACE ST,Chicago,IL,60634,170311506004
12851,5833 W BERENICE AVE,Chicago,IL,60634,170311506004
12852,5827 W BERENICE AVE,Chicago,IL,60634,170311506004
12853,5821 W BERENICE AVE,Chicago,IL,60634,170311506004
12854,5840 W GRACE ST,Chicago,IL,60634,170311506004
12855,5802 W GRACE ST,Chicago,IL,60634,170311506004
12856,5759 W BERENICE AVE,Chicago,IL,60634,170311506001
12857,5735 W BERENICE AVE,Chicago,IL,60634,170311506001
12858,5744 W GRACE ST,Chicago,IL,60634,170311506001
12859,5714 W GRACE ST,Chicago,IL,60634,170311506001
12860,5636 W GRACE ST,Chicago,IL,60634,170311506001
12861,5951 W GRACE ST,Chicago,IL,60634,170311506003
12862,5943 W GRACE ST,Chicago,IL,60634,170311506003
12863,5929 W GRACE ST,Chicago,IL,60634,170311506003
12864,5942 W WARWICK AVE,Chicago,IL,60634,170311506003
12865,5924 W WARWICK AVE,Chicago,IL,60634,170311506003
12866,5920 W WARWICK AVE,Chicago,IL,60634,170311506003
12867,5908 W WARWICK AVE,Chicago,IL,60634,170311506003
12868,5900 W WARWICK AVE,Chicago,IL,60634,170311506003
12869,5952 W WARWICK AVE,Chicago,IL,60634,170311506003
12870,5809 W GRACE ST,Chicago,IL,60634,170311506003
12871,5832 W WARWICK AVE,Chicago,IL,60634,170311506003
12872,5812 W WARWICK AVE,Chicago,IL,60634,170311506003
12873,5745 W GRACE ST,Chicago,IL,60634,170311506002
12874,5724 W WARWICK AVE,Chicago,IL,60634,170311506002
12875,5720 W WARWICK AVE,Chicago,IL,60634,170311506002
12876,5714 W WARWICK AVE,Chicago,IL,60634,170311506002
12877,5625 W GRACE ST,Chicago,IL,60634,170311506002
12878,5636 W WARWICK AVE,Chicago,IL,60634,170311506002
12879,NA,Chicago,IL,,
12880,NA,Chicago,IL,,
12881,NA,Chicago,IL,,
12882,NA,Chicago,IL,,
12883,NA,Chicago,IL,,
12884,5931 W WARWICK AVE,Chicago,IL,60634,170311506003
12885,5919 W WARWICK AVE,Chicago,IL,60634,170311506003
12886,5938 W WAVELAND AVE,Chicago,IL,60634,170311506003
12887,5930 W WAVELAND AVE,Chicago,IL,60634,170311506003
12888,5855 W WARWICK AVE,Chicago,IL,60634,170311506003
12889,5849 W WARWICK AVE,Chicago,IL,60634,170311506003
12890,5819 W WARWICK AVE,Chicago,IL,60634,170311506003
12891,5815 W WARWICK AVE,Chicago,IL,60634,170311506003
12892,5813 W WARWICK AVE,Chicago,IL,60634,170311506003
12893,5836 W WAVELAND AVE,Chicago,IL,60634,170311506003
12894,5808 W WAVELAND AVE,Chicago,IL,60634,170311506003
12895,5852 W WAVELAND AVE,Chicago,IL,60634,170311506003
12896,5850 W WAVELAND AVE,Chicago,IL,60634,170311506003
12897,5753 W WARWICK AVE,Chicago,IL,60634,170311506002
12898,5747 W WARWICK AVE,Chicago,IL,60634,170311506002
12899,5745 W WARWICK AVE,Chicago,IL,60634,170311506002
12900,5727 W WARWICK AVE,Chicago,IL,60634,170311506002
12901,5713 W WARWICK AVE,Chicago,IL,60634,170311506002
12902,5703 W WARWICK AVE,Chicago,IL,60634,170311506002
12903,5712 W WAVELAND AVE,Chicago,IL,60634,170311506002
12904,5700 W WAVELAND AVE,Chicago,IL,60634,170311506002
12905,5746 W WAVELAND AVE,Chicago,IL,60634,170311506002
12906,5742 W WAVELAND AVE,Chicago,IL,60634,170311506002
12907,5659 W WARWICK AVE,Chicago,IL,60634,170311506002
12908,5656 W WAVELAND AVE,Chicago,IL,60634,170311506002
12909,5652 W WAVELAND AVE,Chicago,IL,60634,170311506002
12910,5646 W WAVELAND AVE,Chicago,IL,60634,170311506002
12911,5954 W PATTERSON AVE,Chicago,IL,60634,170311506003
12912,5944 W PATTERSON AVE,Chicago,IL,60634,170311506003
12913,5918 W PATTERSON AVE,Chicago,IL,60634,170311506003
12914,5853 W WAVELAND AVE,Chicago,IL,60634,170311506003
12915,5843 W WAVELAND AVE,Chicago,IL,60634,170311506003
12916,5837 W WAVELAND AVE,Chicago,IL,60634,170311506003
12917,5825 W WAVELAND AVE,Chicago,IL,60634,170311506003
12918,5856 W PATTERSON AVE,Chicago,IL,60634,170311506003
12919,5814 W PATTERSON AVE,Chicago,IL,60634,170311506003
12920,5808 W PATTERSON AVE,Chicago,IL,60634,170311506003
12921,5759 W WAVELAND AVE,Chicago,IL,60634,170311506002
12922,5737 W WAVELAND AVE,Chicago,IL,60634,170311506002
12923,5735 W WAVELAND AVE,Chicago,IL,60634,170311506002
12924,5715 W WAVELAND AVE,Chicago,IL,60634,170311506002
12925,5713 W WAVELAND AVE,Chicago,IL,60634,170311506002
12926,5703 W WAVELAND AVE,Chicago,IL,60634,170311506002
12927,5655 W WAVELAND AVE,Chicago,IL,60634,170311506002
12928,5941 W PATTERSON AVE,Chicago,IL,60634,170311506003
12929,5929 W PATTERSON AVE,Chicago,IL,60634,170311506003
12930,5925 W PATTERSON AVE,Chicago,IL,60634,170311506003
12931,5946 W ADDISON ST,Chicago,IL,60634,170311506003
12932,5938 W ADDISON ST,Chicago,IL,60634,170311506003
12933,5924 W ADDISON ST,Chicago,IL,60634,170311506003
12934,NA,Chicago,IL,,
12935,NA,Chicago,IL,,
12936,NA,Chicago,IL,,
12937,5713 W PATTERSON AVE,Chicago,IL,60634,170311506002
12938,5703 W PATTERSON AVE,Chicago,IL,60634,170311506002
12939,5748 W ADDISON ST,Chicago,IL,60634,170311506002
12940,5722 W ADDISON ST,Chicago,IL,60634,170311506002
12941,5718 W ADDISON ST,Chicago,IL,60634,170311506002
12942,5649 W PATTERSON AVE,Chicago,IL,60634,170311506002
12943,5639 W PATTERSON AVE,Chicago,IL,60634,170311506002
12944,5625 W PATTERSON AVE,Chicago,IL,60634,170311506002
12945,5619 W PATTERSON AVE,Chicago,IL,60634,170311506002
12946,5659 W PATTERSON AVE,Chicago,IL,60634,170311506002
12947,6349 W ADDISON ST,Chicago,IL,60634,170311711003
12948,6339 W ADDISON ST,Chicago,IL,60634,170311711003
12949,6334 W EDDY ST,Chicago,IL,60634,170311711003
12950,NA,Chicago,IL,,
12951,NA,Chicago,IL,,
12952,6245 W ADDISON ST,Chicago,IL,60634,170311711001
12953,6241 W ADDISON ST,Chicago,IL,60634,170311711001
12954,6230 W EDDY ST,Chicago,IL,60634,170311711001
12955,6257 W ADDISON ST,Chicago,IL,60634,170311711001
12956,6135 W ADDISON ST,Chicago,IL,60634,170311711001
12957,6115 W ADDISON ST,Chicago,IL,60634,170311711001
12958,6345 W EDDY ST,Chicago,IL,60634,170311711003
12959,6333 W EDDY ST,Chicago,IL,60634,170311711003
12960,3503 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
12961,3501 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
12962,3509 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
12963,6243 W EDDY ST,Chicago,IL,60634,170311711001
12964,6225 W EDDY ST,Chicago,IL,60634,170311711001
12965,6200 W CORNELIA AVE,Chicago,IL,60634,170311711001
12966,6151 W EDDY ST,Chicago,IL,60634,170311711001
12967,6150 W CORNELIA AVE,Chicago,IL,60634,170311711001
12968,6037 W EDDY ST,Chicago,IL,60634,170311711001
12969,6001 W EDDY ST,Chicago,IL,60634,170311711001
12970,6022 W CORNELIA AVE,Chicago,IL,60634,170311711001
12971,6018 W CORNELIA AVE,Chicago,IL,60634,170311711001
12972,6010 W CORNELIA AVE,Chicago,IL,60634,170311711001
12973,3453 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
12974,6311 W CORNELIA AVE,Chicago,IL,60634,170311711003
12975,6303 W CORNELIA AVE,Chicago,IL,60634,170311711003
12976,6330 W NEWPORT AVE,Chicago,IL,60634,170311711003
12977,6251 W CORNELIA AVE,Chicago,IL,60634,170311711001
12978,6249 W CORNELIA AVE,Chicago,IL,60634,170311711001
12979,6245 W CORNELIA AVE,Chicago,IL,60634,170311711001
12980,6209 W CORNELIA AVE,Chicago,IL,60634,170311711001
12981,6200 W NEWPORT AVE,Chicago,IL,60634,170311711001
12982,6208 W NEWPORT AVE,Chicago,IL,60634,170311711001
12983,6151 W CORNELIA AVE,Chicago,IL,60634,170311711001
12984,6141 W CORNELIA AVE,Chicago,IL,60634,170311711001
12985,6127 W CORNELIA AVE,Chicago,IL,60634,170311711001
12986,6144 W NEWPORT AVE,Chicago,IL,60634,170311711001
12987,6124 W NEWPORT AVE,Chicago,IL,60634,170311711001
12988,3421 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
12989,3411 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
12990,6228 W ROSCOE ST,Chicago,IL,60634,170311711001
12991,6254 W ROSCOE ST,Chicago,IL,60634,170311711001
12992,6259 W NEWPORT AVE,Chicago,IL,60634,170311711001
12993,6139 W NEWPORT AVE,Chicago,IL,60634,170311711001
12994,6109 W NEWPORT AVE,Chicago,IL,60634,170311711001
12995,6101 W NEWPORT AVE,Chicago,IL,60634,170311711001
12996,6158 W ROSCOE ST,Chicago,IL,60634,170311711001
12997,6317 W ROSCOE ST,Chicago,IL,60634,170311711003
12998,6340 W HENDERSON ST,Chicago,IL,60634,170311711003
12999,6329 W ROSCOE ST,Chicago,IL,60634,170311711003
13000,6310 W HENDERSON ST,Chicago,IL,60634,170311711003
13001,6244 W HENDERSON ST,Chicago,IL,60634,170311711002
13002,6224 W HENDERSON ST,Chicago,IL,60634,170311711002
13003,6220 W HENDERSON ST,Chicago,IL,60634,170311711002
13004,6239 W ROSCOE ST,Chicago,IL,60634,170311711002
13005,6111 W ROSCOE ST,Chicago,IL,60634,170311711002
13006,6101 W ROSCOE ST,Chicago,IL,60634,170311711002
13007,6120 W HENDERSON ST,Chicago,IL,60634,170311711002
13008,6045 W ROSCOE ST,Chicago,IL,60634,170311711002
13009,6019 W ROSCOE ST,Chicago,IL,60634,170311711002
13010,6030 W HENDERSON ST,Chicago,IL,60634,170311711002
13011,6014 W HENDERSON ST,Chicago,IL,60634,170311711002
13012,6050 W HENDERSON ST,Chicago,IL,60634,170311711002
13013,3327 N NARRAGANSETT AVE,Chicago,IL,60634,170311711003
13014,6342 W SCHOOL ST,Chicago,IL,60634,170311711003
13015,6340 W SCHOOL ST,Chicago,IL,60634,170311711003
13016,6332 W SCHOOL ST,Chicago,IL,60634,170311711003
13017,6328 W SCHOOL ST,Chicago,IL,60634,170311711003
13018,6320 W SCHOOL ST,Chicago,IL,60634,170311711003
13019,6304 W SCHOOL ST,Chicago,IL,60634,170311711003
13020,6300 W SCHOOL ST,Chicago,IL,60634,170311711003
13021,6301 W HENDERSON ST,Chicago,IL,60634,170311711003
13022,6217 W HENDERSON ST,Chicago,IL,60634,170311711002
13023,3622 N CENTRAL AVE,Chicago,IL,60634,170311506002
13024,6249 W HENDERSON ST,Chicago,IL,60634,170311711002
13025,6148 W SCHOOL ST,Chicago,IL,60634,170311711002
13026,6138 W SCHOOL ST,Chicago,IL,60634,170311711002
13027,6151 W HENDERSON ST,Chicago,IL,60634,170311711002
13028,6039 W HENDERSON ST,Chicago,IL,60634,170311711002
13029,6001 W HENDERSON ST,Chicago,IL,60634,170311711002
13030,6016 W SCHOOL ST,Chicago,IL,60634,170311711002
13031,6010 W SCHOOL ST,Chicago,IL,60634,170311711002
13032,6031 W HENDERSON ST,Chicago,IL,60634,170311711002
13033,6337 W SCHOOL ST,Chicago,IL,60634,170311711003
13034,6307 W SCHOOL ST,Chicago,IL,60634,170311711003
13035,6255 W SCHOOL ST,Chicago,IL,60634,170311711002
13036,6242 W MELROSE ST,Chicago,IL,60634,170311711002
13037,6212 W MELROSE ST,Chicago,IL,60634,170311711002
13038,6143 W SCHOOL ST,Chicago,IL,60634,170311711002
13039,6154 W MELROSE ST,Chicago,IL,60634,170311711002
13040,6124 W MELROSE ST,Chicago,IL,60634,170311711002
13041,6116 W MELROSE ST,Chicago,IL,60634,170311711002
13042,6023 W SCHOOL ST,Chicago,IL,60634,170311711002
13043,6019 W SCHOOL ST,Chicago,IL,60634,170311711002
13044,6034 W MELROSE ST,Chicago,IL,60634,170311711002
13045,6057 W SCHOOL ST,Chicago,IL,60634,170311711002
13046,6054 W MELROSE ST,Chicago,IL,60634,170311711002
13047,6050 W MELROSE ST,Chicago,IL,60634,170311711002
13048,6048 W MELROSE ST,Chicago,IL,60634,170311711002
13049,6001 W SCHOOL ST,Chicago,IL,60634,170311711002
13050,6334 W BELMONT AVE,Chicago,IL,60634,170311711003
13051,6311 W MELROSE ST,Chicago,IL,60634,170311711003
13052,6249 W MELROSE ST,Chicago,IL,60634,170311711002
13053,6211 W MELROSE ST,Chicago,IL,60634,170311711002
13054,6258 W BELMONT AVE,Chicago,IL,60634,170311711002
13055,6232 W BELMONT AVE,Chicago,IL,60634,170311711002
13056,6149 W MELROSE ST,Chicago,IL,60634,170311711002
13057,6101 W MELROSE ST,Chicago,IL,60634,170311711002
13058,6140 W BELMONT AVE,Chicago,IL,60634,170311711002
13059,6045 W MELROSE ST,Chicago,IL,60634,170311711002
13060,6031 W MELROSE ST,Chicago,IL,60634,170311711002
13061,6019 W MELROSE ST,Chicago,IL,60634,170311711002
13062,5907 W ADDISON ST,Chicago,IL,60634,170311512003
13063,5934 W EDDY ST,Chicago,IL,60634,170311512003
13064,5918 W EDDY ST,Chicago,IL,60634,170311512003
13065,5904 W EDDY ST,Chicago,IL,60634,170311512003
